"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"SWE","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2016",0.43,
"SWE","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2017",0.43,
"SWE","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2018",0.41,
"SWE","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2019",0.41,
"SWE","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2020",0.4,
"CHE","HOSPITALBED","TOT","1000HAB","A","1998",6.63,
"CHE","HOSPITALBED","TOT","1000HAB","A","1999",6.61,
"CHE","HOSPITALBED","TOT","1000HAB","A","2000",6.29,
"CHE","HOSPITALBED","TOT","1000HAB","A","2001",6.04,
"CHE","HOSPITALBED","TOT","1000HAB","A","2002",5.95,
"CHE","HOSPITALBED","TOT","1000HAB","A","2003",5.82,
"CHE","HOSPITALBED","TOT","1000HAB","A","2004",5.67,
"CHE","HOSPITALBED","TOT","1000HAB","A","2005",5.54,
"CHE","HOSPITALBED","TOT","1000HAB","A","2006",5.39,
"CHE","HOSPITALBED","TOT","1000HAB","A","2007",5.36,
"CHE","HOSPITALBED","TOT","1000HAB","A","2008",5.21,
"CHE","HOSPITALBED","TOT","1000HAB","A","2009",5.1,
"CHE","HOSPITALBED","TOT","1000HAB","A","2010",5.19,
"CHE","HOSPITALBED","TOT","1000HAB","A","2011",5.05,
"CHE","HOSPITALBED","TOT","1000HAB","A","2012",4.97,
"CHE","HOSPITALBED","TOT","1000HAB","A","2013",4.85,
"CHE","HOSPITALBED","TOT","1000HAB","A","2014",4.73,
"CHE","HOSPITALBED","TOT","1000HAB","A","2015",4.73,
"CHE","HOSPITALBED","TOT","1000HAB","A","2016",4.69,
"CHE","HOSPITALBED","TOT","1000HAB","A","2017",4.65,
"CHE","HOSPITALBED","TOT","1000HAB","A","2018",4.63,
"CHE","HOSPITALBED","TOT","1000HAB","A","2019",4.59,
"CHE","HOSPITALBED","TOT","1000HAB","A","2020",4.48,
"CHE","HOSPITALBED","ACUTE","1000HAB","A","1998",5.61,
"CHE","HOSPITALBED","ACUTE","1000HAB","A","1999",5.64,
"CHE","HOSPITALBED","ACUTE","1000HAB","A","2000",5.31,
"CHE","HOSPITALBED","ACUTE","1000HAB","A","2001",5.11,
"CHE","HOSPITALBED","ACUTE","1000HAB","A","2002",5.04,
"CHE","HOSPITALBED","ACUTE","1000HAB","A","2003",4.93,
"CHE","HOSPITALBED","ACUTE","1000HAB","A","2004",4.83,
"CHE","HOSPITALBED","ACUTE","1000HAB","A","2005",4.71,
"CHE","HOSPITALBED","ACUTE","1000HAB","A","2006",4.54,
"CHE","HOSPITALBED","ACUTE","1000HAB","A","2007",4.48,
"CHE","HOSPITALBED","ACUTE","1000HAB","A","2008",4.35,
"CHE","HOSPITALBED","ACUTE","1000HAB","A","2009",4.27,
"CHE","HOSPITALBED","ACUTE","1000HAB","A","2010",4.09,"B"
"CHE","HOSPITALBED","ACUTE","1000HAB","A","2011",3.95,
"CHE","HOSPITALBED","ACUTE","1000HAB","A","2012",3.91,
"CHE","HOSPITALBED","ACUTE","1000HAB","A","2013",3.82,
"CHE","HOSPITALBED","ACUTE","1000HAB","A","2014",3.76,
"CHE","HOSPITALBED","ACUTE","1000HAB","A","2015",3.72,
"CHE","HOSPITALBED","ACUTE","1000HAB","A","2016",3.67,
"CHE","HOSPITALBED","ACUTE","1000HAB","A","2017",3.66,
"CHE","HOSPITALBED","ACUTE","1000HAB","A","2018",3.61,
"CHE","HOSPITALBED","ACUTE","1000HAB","A","2019",3.59,
"CHE","HOSPITALBED","ACUTE","1000HAB","A","2020",3.53,
"CHE","HOSPITALBED","PSYCHIATRIC","1000HAB","A","1998",1.2,
"CHE","HOSPITALBED","PSYCHIATRIC","1000HAB","A","1999",1.2,
"CHE","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2000",1.2,
"CHE","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2001",1.13,
"CHE","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2002",1.1,
"CHE","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2003",1.07,
"CHE","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2004",1.07,
"CHE","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2005",1.06,
"CHE","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2006",1.01,
"CHE","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2007",1.02,
"CHE","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2008",1,
"CHE","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2009",0.98,
"CHE","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2010",1.01,
"CHE","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2011",0.97,
"CHE","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2012",0.97,
"CHE","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2013",0.96,
"CHE","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2014",0.92,
"CHE","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2015",0.93,
"CHE","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2016",0.93,
"CHE","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2017",0.94,
"CHE","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2018",0.93,
"CHE","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2019",0.93,
"CHE","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2020",0.94,
"TUR","HOSPITALBED","TOT","1000HAB","A","1994",2.22,
"TUR","HOSPITALBED","TOT","1000HAB","A","1995",2.2,
"TUR","HOSPITALBED","TOT","1000HAB","A","1996",2.22,
"TUR","HOSPITALBED","TOT","1000HAB","A","1997",2.26,
"TUR","HOSPITALBED","TOT","1000HAB","A","1998",2.28,
"TUR","HOSPITALBED","TOT","1000HAB","A","1999",2.31,
"TUR","HOSPITALBED","TOT","1000HAB","A","2002",2.49,
"TUR","HOSPITALBED","TOT","1000HAB","A","2003",2.48,
"TUR","HOSPITALBED","TOT","1000HAB","A","2004",2.47,
"TUR","HOSPITALBED","TOT","1000HAB","A","2005",2.5,
"TUR","HOSPITALBED","TOT","1000HAB","A","2006",2.52,
"TUR","HOSPITALBED","TOT","1000HAB","A","2007",2.54,
"TUR","HOSPITALBED","TOT","1000HAB","A","2008",2.58,
"TUR","HOSPITALBED","TOT","1000HAB","A","2009",2.62,
"TUR","HOSPITALBED","TOT","1000HAB","A","2010",2.74,
"TUR","HOSPITALBED","TOT","1000HAB","A","2011",2.62,
"TUR","HOSPITALBED","TOT","1000HAB","A","2012",2.66,
"TUR","HOSPITALBED","TOT","1000HAB","A","2013",2.65,
"TUR","HOSPITALBED","TOT","1000HAB","A","2014",2.68,
"TUR","HOSPITALBED","TOT","1000HAB","A","2015",2.68,
"TUR","HOSPITALBED","TOT","1000HAB","A","2016",2.75,
"TUR","HOSPITALBED","TOT","1000HAB","A","2017",2.81,
"TUR","HOSPITALBED","TOT","1000HAB","A","2018",2.85,
"TUR","HOSPITALBED","TOT","1000HAB","A","2019",2.88,
"TUR","HOSPITALBED","TOT","1000HAB","A","2020",3.01,
"TUR","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2002",0.07,
"TUR","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2003",0.06,
"TUR","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2004",0.06,
"TUR","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2005",0.06,
"TUR","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2006",0.06,
"TUR","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2007",0.05,
"TUR","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2008",0.06,
"TUR","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2009",0.07,
"TUR","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2010",0.06,
"TUR","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2011",0.06,
"TUR","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2012",0.06,
"TUR","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2013",0.06,
"TUR","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2014",0.06,
"TUR","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2015",0.05,
"TUR","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2016",0.05,
"TUR","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2017",0.05,
"TUR","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2018",0.05,
"TUR","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2019",0.05,
"TUR","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2020",0.05,
"GBR","HOSPITALBED","TOT","1000HAB","A","2000",4.08,
"GBR","HOSPITALBED","TOT","1000HAB","A","2001",4.04,
"GBR","HOSPITALBED","TOT","1000HAB","A","2002",3.98,
"GBR","HOSPITALBED","TOT","1000HAB","A","2003",3.95,
"GBR","HOSPITALBED","TOT","1000HAB","A","2004",3.86,
"GBR","HOSPITALBED","TOT","1000HAB","A","2005",3.72,
"GBR","HOSPITALBED","TOT","1000HAB","A","2006",3.54,
"GBR","HOSPITALBED","TOT","1000HAB","A","2007",3.39,
"GBR","HOSPITALBED","TOT","1000HAB","A","2008",3.33,
"GBR","HOSPITALBED","TOT","1000HAB","A","2009",3.27,
"GBR","HOSPITALBED","TOT","1000HAB","A","2010",2.93,"B"
"GBR","HOSPITALBED","TOT","1000HAB","A","2011",2.88,
"GBR","HOSPITALBED","TOT","1000HAB","A","2012",2.81,
"GBR","HOSPITALBED","TOT","1000HAB","A","2013",2.76,
"GBR","HOSPITALBED","TOT","1000HAB","A","2014",2.73,
"GBR","HOSPITALBED","TOT","1000HAB","A","2015",2.61,
"GBR","HOSPITALBED","TOT","1000HAB","A","2016",2.57,
"GBR","HOSPITALBED","TOT","1000HAB","A","2017",2.54,
"GBR","HOSPITALBED","TOT","1000HAB","A","2018",2.5,"E"
"GBR","HOSPITALBED","TOT","1000HAB","A","2019",2.45,"E"
"GBR","HOSPITALBED","TOT","1000HAB","A","2020",2.43,"E"
"GBR","HOSPITALBED","TOT","1000HAB","A","2021",2.34,"P"
"GBR","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2000",0.92,
"GBR","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2001",0.88,
"GBR","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2002",0.85,
"GBR","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2003",0.83,
"GBR","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2004",0.78,
"GBR","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2005",0.74,
"GBR","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2006",0.69,
"GBR","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2007",0.65,
"GBR","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2008",0.63,
"GBR","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2009",0.6,
"GBR","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2010",0.54,"B"
"GBR","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2011",0.52,
"GBR","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2012",0.5,
"GBR","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2013",0.48,
"GBR","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2014",0.46,
"GBR","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2015",0.42,
"GBR","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2016",0.4,
"GBR","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2017",0.38,
"GBR","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2018",0.37,"E"
"GBR","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2019",0.35,"E"
"GBR","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2020",0.34,"E"
"GBR","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2021",0.34,"P"
"USA","HOSPITALBED","TOT","1000HAB","A","1960",9.18,
"USA","HOSPITALBED","TOT","1000HAB","A","1965",8.77,
"USA","HOSPITALBED","TOT","1000HAB","A","1970",7.88,
"USA","HOSPITALBED","TOT","1000HAB","A","1971",7.49,
"USA","HOSPITALBED","TOT","1000HAB","A","1972",7.38,
"USA","HOSPITALBED","TOT","1000HAB","A","1973",7.24,
"USA","HOSPITALBED","TOT","1000HAB","A","1974",7.07,
"USA","HOSPITALBED","TOT","1000HAB","A","1975",6.79,
"USA","HOSPITALBED","TOT","1000HAB","A","1976",6.58,
"USA","HOSPITALBED","TOT","1000HAB","A","1977",6.39,
"USA","HOSPITALBED","TOT","1000HAB","A","1978",6.2,
"USA","HOSPITALBED","TOT","1000HAB","A","1979",6.1,
"USA","HOSPITALBED","TOT","1000HAB","A","1980",6.01,
"USA","HOSPITALBED","TOT","1000HAB","A","1981",5.94,
"USA","HOSPITALBED","TOT","1000HAB","A","1982",5.87,
"USA","HOSPITALBED","TOT","1000HAB","A","1983",5.77,
"USA","HOSPITALBED","TOT","1000HAB","A","1984",5.68,
"USA","HOSPITALBED","TOT","1000HAB","A","1985",5.54,
"USA","HOSPITALBED","TOT","1000HAB","A","1986",5.37,
"USA","HOSPITALBED","TOT","1000HAB","A","1987",5.23,
"USA","HOSPITALBED","TOT","1000HAB","A","1988",5.1,
"USA","HOSPITALBED","TOT","1000HAB","A","1989",4.97,
"USA","HOSPITALBED","TOT","1000HAB","A","1990",4.86,
"USA","HOSPITALBED","TOT","1000HAB","A","1991",4.75,
"USA","HOSPITALBED","TOT","1000HAB","A","1992",4.59,
"USA","HOSPITALBED","TOT","1000HAB","A","1993",4.48,
"USA","HOSPITALBED","TOT","1000HAB","A","1994",4.29,
"USA","HOSPITALBED","TOT","1000HAB","A","1995",4.06,
"USA","HOSPITALBED","TOT","1000HAB","A","1996",3.94,
"USA","HOSPITALBED","TOT","1000HAB","A","1997",3.8,
"USA","HOSPITALBED","TOT","1000HAB","A","1998",3.67,
"USA","HOSPITALBED","TOT","1000HAB","A","1999",3.56,
"USA","HOSPITALBED","TOT","1000HAB","A","2000",3.49,
"USA","HOSPITALBED","TOT","1000HAB","A","2001",3.47,
"USA","HOSPITALBED","TOT","1000HAB","A","2002",3.39,
"USA","HOSPITALBED","TOT","1000HAB","A","2003",3.33,
"USA","HOSPITALBED","TOT","1000HAB","A","2004",3.26,
"USA","HOSPITALBED","TOT","1000HAB","A","2005",3.2,
"USA","HOSPITALBED","TOT","1000HAB","A","2006",3.18,
"USA","HOSPITALBED","TOT","1000HAB","A","2007",3.14,
"USA","HOSPITALBED","TOT","1000HAB","A","2008",3.13,
"USA","HOSPITALBED","TOT","1000HAB","A","2009",3.08,
"USA","HOSPITALBED","TOT","1000HAB","A","2010",3.05,
"USA","HOSPITALBED","TOT","1000HAB","A","2011",2.97,
"USA","HOSPITALBED","TOT","1000HAB","A","2012",2.93,
"USA","HOSPITALBED","TOT","1000HAB","A","2013",2.89,
"USA","HOSPITALBED","TOT","1000HAB","A","2014",2.83,
"USA","HOSPITALBED","TOT","1000HAB","A","2015",2.8,
"USA","HOSPITALBED","TOT","1000HAB","A","2016",2.77,
"USA","HOSPITALBED","TOT","1000HAB","A","2017",2.86,"B"
"USA","HOSPITALBED","TOT","1000HAB","A","2018",2.83,
"USA","HOSPITALBED","TOT","1000HAB","A","2019",2.8,
"USA","HOSPITALBED","ACUTE","1000HAB","A","2017",2.58,
"USA","HOSPITALBED","ACUTE","1000HAB","A","2018",2.55,
"USA","HOSPITALBED","ACUTE","1000HAB","A","2019",2.53,
"USA","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2017",0.31,
"USA","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2018",0.31,
"USA","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2019",0.31,
"CHL","HOSPITALBED","TOT","1000HAB","A","1999",2.78,
"CHL","HOSPITALBED","TOT","1000HAB","A","2000",2.72,
"CHL","HOSPITALBED","TOT","1000HAB","A","2001",2.62,
"CHL","HOSPITALBED","TOT","1000HAB","A","2002",2.54,
"CHL","HOSPITALBED","TOT","1000HAB","A","2003",2.51,
"CHL","HOSPITALBED","TOT","1000HAB","A","2004",2.41,
"CHL","HOSPITALBED","TOT","1000HAB","A","2005",2.31,
"CHL","HOSPITALBED","TOT","1000HAB","A","2006",2.33,
"CHL","HOSPITALBED","TOT","1000HAB","A","2007",2.29,
"CHL","HOSPITALBED","TOT","1000HAB","A","2008",2.28,
"CHL","HOSPITALBED","TOT","1000HAB","A","2009",2.27,
"CHL","HOSPITALBED","TOT","1000HAB","A","2010",2.04,
"CHL","HOSPITALBED","TOT","1000HAB","A","2011",2.22,
"CHL","HOSPITALBED","TOT","1000HAB","A","2012",2.17,
"CHL","HOSPITALBED","TOT","1000HAB","A","2013",2.17,
"CHL","HOSPITALBED","TOT","1000HAB","A","2014",2.12,
"CHL","HOSPITALBED","TOT","1000HAB","A","2015",2.14,
"CHL","HOSPITALBED","TOT","1000HAB","A","2016",2.12,
"CHL","HOSPITALBED","TOT","1000HAB","A","2017",2.11,
"CHL","HOSPITALBED","TOT","1000HAB","A","2018",2.06,
"CHL","HOSPITALBED","TOT","1000HAB","A","2019",2.03,
"CHL","HOSPITALBED","TOT","1000HAB","A","2020",2.01,
"CHL","HOSPITALBED","TOT","1000HAB","A","2021",1.95,"B"
"CHL","HOSPITALBED","ACUTE","1000HAB","A","2019",1.92,
"CHL","HOSPITALBED","ACUTE","1000HAB","A","2020",1.9,
"CHL","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2008",0.16,
"CHL","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2009",0.16,
"CHL","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2010",0.17,
"CHL","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2011",0.14,
"CHL","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2012",0.1,"B"
"CHL","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2013",0.1,
"CHL","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2014",0.1,
"CHL","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2015",0.1,
"CHL","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2016",0.1,
"CHL","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2017",0.1,
"CHL","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2018",0.15,"B"
"CHL","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2019",0.14,
"CHL","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2020",0.14,
"CHL","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2021",0.09,"B"
"EST","HOSPITALBED","TOT","1000HAB","A","1965",10.73,
"EST","HOSPITALBED","TOT","1000HAB","A","1966",10.77,
"EST","HOSPITALBED","TOT","1000HAB","A","1967",10.87,
"EST","HOSPITALBED","TOT","1000HAB","A","1968",10.87,
"EST","HOSPITALBED","TOT","1000HAB","A","1969",10.77,
"EST","HOSPITALBED","TOT","1000HAB","A","1970",10.83,
"EST","HOSPITALBED","TOT","1000HAB","A","1971",10.95,
"EST","HOSPITALBED","TOT","1000HAB","A","1972",10.9,
"EST","HOSPITALBED","TOT","1000HAB","A","1973",10.95,
"EST","HOSPITALBED","TOT","1000HAB","A","1974",10.89,
"EST","HOSPITALBED","TOT","1000HAB","A","1975",10.91,
"EST","HOSPITALBED","TOT","1000HAB","A","1976",11.05,
"EST","HOSPITALBED","TOT","1000HAB","A","1977",11.07,
"EST","HOSPITALBED","TOT","1000HAB","A","1978",11.31,
"EST","HOSPITALBED","TOT","1000HAB","A","1979",11.71,
"EST","HOSPITALBED","TOT","1000HAB","A","1980",12.19,
"EST","HOSPITALBED","TOT","1000HAB","A","1981",12.37,
"EST","HOSPITALBED","TOT","1000HAB","A","1982",12.36,
"EST","HOSPITALBED","TOT","1000HAB","A","1983",12.3,
"EST","HOSPITALBED","TOT","1000HAB","A","1984",12.22,
"EST","HOSPITALBED","TOT","1000HAB","A","1985",12.2,
"EST","HOSPITALBED","TOT","1000HAB","A","1986",12.2,
"EST","HOSPITALBED","TOT","1000HAB","A","1987",12.09,
"EST","HOSPITALBED","TOT","1000HAB","A","1988",12.01,
"EST","HOSPITALBED","TOT","1000HAB","A","1989",11.93,
"EST","HOSPITALBED","TOT","1000HAB","A","1990",11.55,
"EST","HOSPITALBED","TOT","1000HAB","A","1991",11.29,
"EST","HOSPITALBED","TOT","1000HAB","A","1992",9.68,
"EST","HOSPITALBED","TOT","1000HAB","A","1993",9.62,
"EST","HOSPITALBED","TOT","1000HAB","A","1994",8.56,
"EST","HOSPITALBED","TOT","1000HAB","A","1995",8.35,
"EST","HOSPITALBED","TOT","1000HAB","A","1996",7.9,
"EST","HOSPITALBED","TOT","1000HAB","A","1997",7.71,
"EST","HOSPITALBED","TOT","1000HAB","A","1998",7.58,
"EST","HOSPITALBED","TOT","1000HAB","A","1999",7.45,
"EST","HOSPITALBED","TOT","1000HAB","A","2000",7.04,
"EST","HOSPITALBED","TOT","1000HAB","A","2001",6.6,
"EST","HOSPITALBED","TOT","1000HAB","A","2002",5.98,
"EST","HOSPITALBED","TOT","1000HAB","A","2003",5.73,
"EST","HOSPITALBED","TOT","1000HAB","A","2004",5.64,
"EST","HOSPITALBED","TOT","1000HAB","A","2005",5.38,
"EST","HOSPITALBED","TOT","1000HAB","A","2006",5.55,
"EST","HOSPITALBED","TOT","1000HAB","A","2007",5.48,
"EST","HOSPITALBED","TOT","1000HAB","A","2008",5.63,
"EST","HOSPITALBED","TOT","1000HAB","A","2009",5.37,
"EST","HOSPITALBED","TOT","1000HAB","A","2010",5.27,
"EST","HOSPITALBED","TOT","1000HAB","A","2011",5.36,
"EST","HOSPITALBED","TOT","1000HAB","A","2012",5.53,
"EST","HOSPITALBED","TOT","1000HAB","A","2013",4.9,"B"
"EST","HOSPITALBED","TOT","1000HAB","A","2014",4.9,
"EST","HOSPITALBED","TOT","1000HAB","A","2015",4.82,
"EST","HOSPITALBED","TOT","1000HAB","A","2016",4.69,
"EST","HOSPITALBED","TOT","1000HAB","A","2017",4.61,
"EST","HOSPITALBED","TOT","1000HAB","A","2018",4.53,
"EST","HOSPITALBED","TOT","1000HAB","A","2019",4.53,
"EST","HOSPITALBED","TOT","1000HAB","A","2020",4.46,
"EST","HOSPITALBED","PSYCHIATRIC","1000HAB","A","1994",1.08,
"EST","HOSPITALBED","PSYCHIATRIC","1000HAB","A","1995",1.06,
"EST","HOSPITALBED","PSYCHIATRIC","1000HAB","A","1996",1,
"EST","HOSPITALBED","PSYCHIATRIC","1000HAB","A","1997",0.97,
"EST","HOSPITALBED","PSYCHIATRIC","1000HAB","A","1998",0.89,
"EST","HOSPITALBED","PSYCHIATRIC","1000HAB","A","1999",0.81,
"EST","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2000",0.78,
"EST","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2001",0.67,
"EST","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2002",0.64,
"EST","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2003",0.56,
"EST","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2004",0.5,
"EST","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2005",0.53,
"EST","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2006",0.55,
"EST","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2007",0.55,
"EST","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2008",0.56,
"EST","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2009",0.54,
"EST","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2010",0.53,
"EST","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2011",0.54,
"EST","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2012",0.54,
"EST","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2013",0.52,"B"
"EST","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2014",0.52,
"EST","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2015",0.52,
"EST","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2016",0.51,
"EST","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2017",0.51,
"EST","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2018",0.52,
"EST","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2019",0.51,
"EST","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2020",0.5,
"ISR","HOSPITALBED","TOT","1000HAB","A","1988",4.95,
"ISR","HOSPITALBED","TOT","1000HAB","A","1989",4.89,
"ISR","HOSPITALBED","TOT","1000HAB","A","1990",4.8,
"ISR","HOSPITALBED","TOT","1000HAB","A","1991",4.56,
"ISR","HOSPITALBED","TOT","1000HAB","A","1992",4.46,
"ISR","HOSPITALBED","TOT","1000HAB","A","1993",4.41,
"ISR","HOSPITALBED","TOT","1000HAB","A","1994",4.32,
"ISR","HOSPITALBED","TOT","1000HAB","A","1995",4.17,
"ISR","HOSPITALBED","TOT","1000HAB","A","1996",4.11,
"ISR","HOSPITALBED","TOT","1000HAB","A","1997",3.99,
"ISR","HOSPITALBED","TOT","1000HAB","A","1998",3.97,
"ISR","HOSPITALBED","TOT","1000HAB","A","1999",3.89,
"ISR","HOSPITALBED","TOT","1000HAB","A","2000",3.79,
"ISR","HOSPITALBED","TOT","1000HAB","A","2001",3.81,
"ISR","HOSPITALBED","TOT","1000HAB","A","2002",3.76,
"ISR","HOSPITALBED","TOT","1000HAB","A","2003",3.86,
"ISR","HOSPITALBED","TOT","1000HAB","A","2004",3.8,
"ISR","HOSPITALBED","TOT","1000HAB","A","2005",3.73,
"ISR","HOSPITALBED","TOT","1000HAB","A","2006",3.4,
"ISR","HOSPITALBED","TOT","1000HAB","A","2007",3.35,
"ISR","HOSPITALBED","TOT","1000HAB","A","2008",3.3,
"ISR","HOSPITALBED","TOT","1000HAB","A","2009",3.19,
"ISR","HOSPITALBED","TOT","1000HAB","A","2010",3.16,
"ISR","HOSPITALBED","TOT","1000HAB","A","2011",3.14,
"ISR","HOSPITALBED","TOT","1000HAB","A","2012",3.1,
"ISR","HOSPITALBED","TOT","1000HAB","A","2013",3.09,
"ISR","HOSPITALBED","TOT","1000HAB","A","2014",3.08,
"ISR","HOSPITALBED","TOT","1000HAB","A","2015",3.03,
"ISR","HOSPITALBED","TOT","1000HAB","A","2016",2.99,
"ISR","HOSPITALBED","TOT","1000HAB","A","2017",3.01,
"ISR","HOSPITALBED","TOT","1000HAB","A","2018",2.97,
"ISR","HOSPITALBED","TOT","1000HAB","A","2019",2.97,
"ISR","HOSPITALBED","TOT","1000HAB","A","2020",2.92,
"ISR","HOSPITALBED","TOT","1000HAB","A","2021",2.91,
"ISR","HOSPITALBED","ACUTE","1000HAB","A","1995",2.83,
"ISR","HOSPITALBED","ACUTE","1000HAB","A","1996",2.77,
"ISR","HOSPITALBED","ACUTE","1000HAB","A","1997",2.74,
"ISR","HOSPITALBED","ACUTE","1000HAB","A","1998",2.7,
"ISR","HOSPITALBED","ACUTE","1000HAB","A","1999",2.67,
"ISR","HOSPITALBED","ACUTE","1000HAB","A","2000",2.63,
"ISR","HOSPITALBED","ACUTE","1000HAB","A","2001",2.59,
"ISR","HOSPITALBED","ACUTE","1000HAB","A","2002",2.54,
"ISR","HOSPITALBED","ACUTE","1000HAB","A","2003",2.51,
"ISR","HOSPITALBED","ACUTE","1000HAB","A","2004",2.47,
"ISR","HOSPITALBED","ACUTE","1000HAB","A","2005",2.45,
